parent,child,pred_len
2100111000,2100101000,0.20586872100830078
1100101000,1100001000,0.13506516814231873
1100111000,1100101000,0.22513310611248016
1100111000,2100111000,0.19516676664352417
1101111000,1102111000,0.20061138272285461
1101111000,1100111000,0.1666862964630127
2120100101,2120100100,0.2377151995897293
2120100101,2020100101,0.2092597633600235
1101111000,1100010000,0.15431204438209534
1111111101,1101111000,0.28794148564338684
1111111101,2120100101,0.3518514037132263
2220102101,2220102200,0.16175022721290588
1111111111,2220102101,0.4996022880077362
1111111111,1111111101,0.29599785804748535
