parent,child,pred_len
1112111121,1112111021,0.2768717110157013
1111111111,1111111101,0.29599785804748535
1110111221,1100111221,0.23563209176063538
1110111121,1110111021,0.2843973636627197
1110111121,1110111221,0.2340734452009201
1111111111,1111111211,0.26287615299224854
1111111111,1110111121,0.2990110516548157
1111011211,1111011201,0.25477468967437744
1111011211,1111011221,0.25725841522216797
1111111111,1111011211,0.23903624713420868
1112111111,1112111121,0.2968326210975647
1111111111,1112111111,0.32780271768569946
1111111111,0111211001,0.3708682954311371
1111111111,1102111200,0.33029741048812866
1111111111,1110212021,0.3980368673801422
1100100000,1100000000,0.1737387478351593
1111111111,1100100000,0.4281245470046997
2222110011,2222210021,0.22626110911369324
2222110011,2222110000,0.21542997658252716
1111111111,2222110011,0.4520103633403778
