parent,child,pred_len
0112211021,0112210021,0.2469232827425003
1112211021,2122211021,0.2454940378665924
1112211021,0112211021,0.24516919255256653
0111011021,0100011021,0.21339763700962067
0111011021,0112011021,0.25202977657318115
0201010201,0201000201,0.2824861407279968
1111111021,0111011021,0.21473798155784607
1111111021,1112211021,0.2710053622722626
1111111011,0101000000,0.3460406959056854
1111111011,1111111021,0.26930898427963257
1201011211,2202011221,0.26607778668403625
1201011211,0201010201,0.21712787449359894
1111111111,1201011211,0.280688613653183
1111111111,1111111011,0.31683096289634705
