parent,child,pred_len
2102111000,2102101000,0.19984078407287598
2101111000,2100111000,0.1514456570148468
2101111000,2102111000,0.18294984102249146
2101101101,2101101201,0.18722553551197052
2101101101,2100101001,0.23075315356254578
2101111101,2101101101,0.29123297333717346
2101111101,2101111000,0.2588770091533661
1101111101,0100001000,0.35139963030815125
1101111101,2101111101,0.2776448726654053
1111111111,0121201121,0.39966005086898804
1111111111,1101111101,0.29810041189193726
1111111111,0200000021,0.47537651658058167
