parent,child,pred_len
2110211121,2110211021,0.27238214015960693
2110211121,2110211221,0.2235202044248581
2112211021,2122211021,0.19742724299430847
2112012221,2102012221,0.2278149425983429
2112012221,2122012221,0.21574142575263977
2111011221,2112011221,0.2276463359594345
2111011221,2110011221,0.19023743271827698
2111211121,2112211021,0.3137563467025757
2111211121,2110211121,0.23372481763362885
2111111111,2110111001,0.3097902536392212
2111111111,2111211121,0.28670841455459595
2111011121,2102011021,0.27939069271087646
2111011121,2111011221,0.19024017453193665
0102111001,0102212001,0.2815524637699127
1100211001,1100212001,0.2729494869709015
2112112221,2112212221,0.25845032930374146
2112112221,2112012221,0.22497402131557465
0122211221,0122212221,0.2644253671169281
2111111111,2111011121,0.2508099377155304
2111111111,2112211200,0.3154103755950928
1112111221,0122211221,0.2452605962753296
1112111221,2112112221,0.29858341813087463
1111111111,1112111221,0.32961443066596985
1111111111,2111111111,0.31417223811149597
1101111001,1100211001,0.22984004020690918
1101111001,0102111001,0.2820383608341217
1111111111,1101111001,0.3366190195083618
