parent,child,pred_len
2111101011,2111101001,0.21878698468208313
2111101011,2110101001,0.21902251243591309
2111101021,2110101021,0.17742383480072021
2112111000,2102111000,0.15429268777370453
2111101011,2111101021,0.22102397680282593
1111101011,1111101021,0.24127565324306488
1111101011,2111101011,0.25483399629592896
2112111000,2112101000,0.20343555510044098
2112111211,2112111221,0.2568188011646271
1111001010,1101001020,0.1679142415523529
1111001010,1111001000,0.1647101789712906
2101101000,2100101000,0.13344056904315948
1112111111,1122111121,0.2844844460487366
1112111111,2112111211,0.2943273186683655
1112011111,1112011011,0.28942930698394775
1112011111,1112011201,0.2533264458179474
1112111111,1112011111,0.253076434135437
2112111001,2112111000,0.20404137670993805
1111101010,2101101000,0.20963533222675323
1111101010,1111001010,0.15320910513401031
1111101011,2100101021,0.27515947818756104
1112111111,2112111001,0.3700847625732422
1112211011,0112210011,0.28763386607170105
1111101011,1111101010,0.22572919726371765
1111101211,1111201221,0.26286834478378296
1111101211,1111001211,0.21300052106380463
1112111111,1112211011,0.32707682251930237
1112111111,2102110021,0.38373538851737976
1111101111,1111101211,0.2352968156337738
1111101111,1111101011,0.28578558564186096
1111111111,1111101111,0.35436567664146423
1111111111,1112111111,0.32780271768569946
1111111111,2000100021,0.4316892623901367
