parent,child,pred_len
0000111111,0000111121,0.3310985863208771
0111011221,0110011221,0.22165903449058533
0111111211,0110111211,0.27835068106651306
0111111211,0111011221,0.27131012082099915
1111211111,2111211111,0.3259650468826294
1111211111,1111211101,0.3074142634868622
1111211221,1112211221,0.28237736225128174
0111111211,0112111221,0.34685513377189636
1111211111,1111211221,0.2923635244369507
1111211111,1112211200,0.34012970328330994
2112111211,2112111221,0.2568188011646271
2112111211,2112111201,0.254337877035141
0111111111,0100111121,0.31788480281829834
0111111111,0111111211,0.2783542573451996
0112110211,0112110221,0.36064016819000244
0111111111,0112110211,0.3341614902019501
1111111111,2112111211,0.34587398171424866
1111111111,1111211111,0.29103535413742065
1111111111,0111111111,0.3010425865650177
0000111111,0000211121,0.34361058473587036
1111111111,0000111111,0.2711140513420105
