parent,child,pred_len
1111101011,2111101011,0.25483399629592896
1111101011,2101101001,0.2722932994365692
0112011100,0122011100,0.17438693344593048
0112011100,0112011200,0.17083968222141266
1111101011,1111201001,0.24922247231006622
1212010102,1222010102,0.2623634934425354
1212010102,1202010002,0.31307321786880493
1111111111,2112111221,0.3671928942203522
1111111111,1111101011,0.3960522413253784
0112111100,0112211200,0.1973457634449005
0112111100,0112011100,0.18226106464862823
1111111111,0112111100,0.37094274163246155
1212010101,0222010100,0.23015382885932922
1212010101,1212010102,0.26771584153175354
1111111111,1212010101,0.3720909655094147
