parent,child,pred_len
0122211111,0122211121,0.2961256802082062
1121101111,1121001111,0.20475812256336212
2111111211,2111101201,0.3273622989654541
2111111211,2112111211,0.28530800342559814
2110101121,2110101021,0.2342744767665863
2110101121,2100101221,0.19201651215553284
2111111111,2110101121,0.34987470507621765
2111111111,2111111211,0.2413882613182068
1111101111,0111001221,0.2481333315372467
1111101111,1121101111,0.23979537189006805
1111111111,1111101111,0.35436567664146423
1111111111,2111111111,0.31417223811149597
2111101100,2121101100,0.14615559577941895
2111101100,2100101000,0.18008527159690857
0122211111,0122211221,0.2787737250328064
0112111111,0112011012,0.36019548773765564
0112111111,0122211111,0.2929988503456116
1111111111,2111101100,0.41379818320274353
1111111111,0112111111,0.35111501812934875
1111111111,2212112221,0.46679824590682983
