parent,child,pred_len
0112011221,0122011221,0.20976579189300537
0112111221,0122211221,0.2405591607093811
0112111221,0112011221,0.21881403028964996
2112111221,2122111221,0.1981280893087387
1112111221,2112111221,0.25760096311569214
1112111221,0112111221,0.24598750472068787
1112111211,2102111200,0.31435906887054443
1112111211,1112111221,0.2791748642921448
1111111211,0110001201,0.34804338216781616
1111111211,1112111211,0.30911245942115784
1111111111,0102212101,0.4344377815723419
1111111111,1111111211,0.26287615299224854
2212111221,2202112221,0.19007717072963715
1111111111,2212111221,0.41643497347831726
1111111111,2000100000,0.4299776554107666
