parent,child,pred_len
1111001211,1111001201,0.22778262197971344
1111001211,1111001221,0.23008449375629425
1111001111,1110001021,0.2804233133792877
1111001111,1111001211,0.21426835656166077
2111111221,2111101221,0.2723628580570221
2111111221,2112111221,0.24957069754600525
1110101001,0110101001,0.22104907035827637
1110101001,2100101000,0.23473210632801056
1111111001,1112211000,0.2780801057815552
1111111001,1110101001,0.28978538513183594
1111111111,2111111221,0.31594401597976685
1111111111,1111001111,0.3258969783782959
1111111111,1111111001,0.33437421917915344
