parent,child,pred_len
0110111221,0120111221,0.23716023564338684
1111211101,1112211101,0.306378573179245
1111211101,0111211101,0.280637264251709
1111111101,2111111101,0.2821456491947174
1111111101,1111211101,0.26047155261039734
0111111221,0111211221,0.25337719917297363
0111111221,0110111221,0.2431882917881012
2012111221,2022111221,0.20879389345645905
2012111221,2002111221,0.22058793902397156
1011111121,0000100021,0.404133141040802
1011111121,2012111221,0.3199455440044403
1111111111,0111111221,0.30277302861213684
1111111111,1111111101,0.29599785804748535
1111111111,1011111121,0.2666912078857422
