parent,child,pred_len
2112111211,2112111221,0.2568188011646271
2112111211,2112111201,0.254337877035141
0112111221,0112110221,0.24774552881717682
1112111211,0112111221,0.30057522654533386
1112111211,2112111211,0.2940375804901123
1112211211,1112211200,0.28877416253089905
1112211211,1112211221,0.2902098298072815
1112111211,1112211211,0.2717958390712738
1111211111,2111211111,0.3259650468826294
1111211111,1111211101,0.3074142634868622
1111111111,1111211111,0.29103535413742065
1111111111,1112111211,0.3094105124473572
0100111121,0000111121,0.23099541664123535
0100111121,0000211121,0.24108800292015076
0000111111,0000111121,0.3310985863208771
0100111111,0000111111,0.2650122046470642
0100111111,0100111121,0.3166857957839966
1111111111,0100111111,0.3034566342830658
0111011221,0110011221,0.22165903449058533
0111111211,0112110211,0.33385106921195984
0111111211,0110111211,0.27835068106651306
0111111211,0111011221,0.27131012082099915
1111111211,1111211221,0.29244354367256165
1111111211,0111111211,0.28323522210121155
1111111111,1111111211,0.26287615299224854
