parent,child,pred_len
2111111000,2112111000,0.1863115280866623
2111111000,2100101000,0.20677517354488373
1111101001,2100101000,0.2299407422542572
1111101001,1111001001,0.17965281009674072
1111111001,1111101001,0.28950196504592896
1111111001,2111111000,0.25492313504219055
1110101001,2110101001,0.2318471372127533
1110101001,0110201001,0.23083752393722534
1111111001,1110101001,0.28978538513183594
2212110000,2202110000,0.15063273906707764
2212111101,2222112101,0.19720087945461273
2212111101,2212110000,0.20926475524902344
2111101211,2111101221,0.23127977550029755
2111101211,2111101201,0.228969544172287
1111001111,1101001221,0.23212161660194397
1111001111,1111001001,0.27752330899238586
1111101111,1111001111,0.22779546678066254
1111101111,2111101211,0.26639530062675476
1111111111,1111101111,0.35436567664146423
1111111111,2212111101,0.43395593762397766
2111111211,2111101221,0.33024007081985474
2111111211,2112111201,0.30187705159187317
1111101011,1111001011,0.2033408284187317
1111101011,1111101001,0.23889657855033875
1111111111,1111101011,0.3960522413253784
1111111111,2111111211,0.29620784521102905
1111111111,1111111001,0.33437421917915344
