parent,child,pred_len
1111101011,2101101001,0.2722932994365692
1111101011,1111001011,0.2033408284187317
1111101011,1111001011,0.2033408284187317
1111111011,1112011011,0.27095556259155273
1111111011,1111101011,0.3219890296459198
1111111011,1111001011,0.29493317008018494
1111111011,1111101011,0.3219890296459198
1111101011,1111001011,0.2033408284187317
1111111011,1111101011,0.3219890296459198
1111111011,1111011011,0.2282928079366684
1111111011,1111101011,0.3219890296459198
1111111011,1111001011,0.29493317008018494
1111111011,1111001011,0.29493317008018494
1111111111,1111111011,0.31683096289634705
1111111111,1111111011,0.31683096289634705
