parent,child,pred_len
1111001211,1111001221,0.23008449375629425
1111001211,1111001201,0.22778262197971344
1111111211,2112111221,0.3668687343597412
1111111211,1111001211,0.3072657585144043
1111001211,1111001201,0.22778262197971344
1111001211,1111001221,0.23008449375629425
1111001211,1111001221,0.23008449375629425
1111111211,1111001211,0.3072657585144043
1111111111,1111111211,0.26287615299224854
1111111111,2100101000,0.46036413311958313
1110101011,0110101001,0.26376354694366455
1110101011,1110001021,0.22367899119853973
1110101011,2100101000,0.2791430950164795
1111111111,2111101221,0.39507177472114563
1111111111,1112211000,0.40173640847206116
1111111111,1110101011,0.39638176560401917
