parent,child,pred_len
2112111221,2122111221,0.1981280893087387
1112111201,2112111201,0.2632755935192108
1112111201,1112011201,0.21055865287780762
1112111211,1112111201,0.2765582799911499
1112111211,2112111221,0.3136936128139496
2101111010,2102111000,0.22038519382476807
2101111010,2100101020,0.24401912093162537
1100101000,2100101000,0.17302361130714417
1100101000,0100001000,0.14768195152282715
1101111010,1100101000,0.2631230354309082
1101111010,2101111010,0.21553733944892883
1111111111,1101111010,0.3203323781490326
1111111111,1112111211,0.3094105124473572
