parent,child,pred_len
0112011221,0122011221,0.20976579189300537
0111011211,0112011221,0.3200291395187378
0111011211,0110001201,0.3436514139175415
2112111211,2112111221,0.2568188011646271
2112111211,2102111200,0.25740888714790344
2112111211,2212111221,0.2982351779937744
1112111111,0102212101,0.37730541825294495
1112111111,2112111211,0.2943273186683655
1111111111,1112111111,0.32780271768569946
1111111111,0111011211,0.2584630250930786
1122111221,0122211221,0.23144525289535522
1122111221,2122111221,0.23245671391487122
1112111221,2202112221,0.3458954989910126
1112111221,1122111221,0.2168659269809723
1111111111,2000100000,0.4299776554107666
1111111111,1112111221,0.32961443066596985
