parent,child,pred_len
0111011021,0100011021,0.21339763700962067
0111011021,0112011021,0.25202977657318115
0112211021,0112210021,0.2469232827425003
0111111021,0112211021,0.2867758870124817
0111111021,0111011021,0.21045850217342377
2112111121,2122211021,0.2538911700248718
2112111121,2202011221,0.22326891124248505
0101000101,0201000201,0.29068684577941895
0101000101,0101000000,0.3036144971847534
0101010101,0101000101,0.3728131353855133
0101010101,0201010201,0.3220245838165283
1111111111,0101010101,0.30064278841018677
1111111111,2112111121,0.38709452748298645
1111111111,0111111021,0.3609071969985962
