parent,child,pred_len
1111101011,1111001000,0.21762238442897797
1111101011,1111001011,0.2033408284187317
1111101011,1111001011,0.2033408284187317
1100101221,2100101221,0.23306336998939514
1100101221,1100201221,0.2140355110168457
0112111021,0112211021,0.24079455435276031
0112111021,0112011021,0.20896074175834656
1111111121,0112111021,0.3500543236732483
1111111121,1100101221,0.29821449518203735
1211111021,1212011021,0.182684525847435
1211111021,1211101021,0.22215865552425385
1111111011,1211111021,0.3118942379951477
1111111011,2100101000,0.3818787932395935
1111111111,1111111011,0.31683096289634705
1111111111,1111111121,0.29872241616249084
1111111111,1111101011,0.3960522413253784
1112111001,1112011001,0.20098145306110382
1112111001,2102111000,0.2551191747188568
1111111001,1112111002,0.3176310360431671
1111111001,2100001000,0.3012096583843231
1111111001,1112111001,0.2657994329929352
1101111000,1101001000,0.19922591745853424
1101111000,2101111000,0.19076871871948242
1111101021,1111101020,0.19541417062282562
1111101021,1111001021,0.1753515750169754
1111111011,1111101021,0.342606782913208
1111111011,1101111000,0.2699173092842102
1111111011,1111111001,0.266750693321228
1111111011,2100101000,0.3818787932395935
1111111111,1111111011,0.31683096289634705
