parent,child,pred_len
1111101011,1111001011,0.2033408284187317
1111001011,1101001011,0.20598118007183075
1111101011,1111001011,0.2033408284187317
0100000222,0000000222,0.27372097969055176
0100000222,0000000222,0.27372097969055176
0000001022,0000000022,0.2548249363899231
0100000022,0000000022,0.2622251510620117
0100001022,0100000022,0.24252848327159882
0100001022,0000001022,0.20883306860923767
0100001122,0100001022,0.29918473958969116
0100001122,0100000222,0.25372159481048584
1111111111,0100001122,0.43363156914711
1111111111,1111101011,0.3960522413253784
