parent,child,pred_len
0110111221,0120111221,0.23716023564338684
2012111221,2022111221,0.20879389345645905
2012111221,2002111221,0.22058793902397156
1111111221,2012111221,0.27302515506744385
1111111221,0110111221,0.24792435765266418
0111111121,0111211221,0.2536412477493286
0111111121,0000100021,0.3457556664943695
1111211101,1112211101,0.306378573179245
1111211101,0111211101,0.280637264251709
1111111101,2111111101,0.2821456491947174
1111111101,1111211101,0.26047155261039734
1111111111,1111111101,0.29599785804748535
1111111111,0111111121,0.32095402479171753
1111111111,1111111221,0.2812790870666504
