parent,child,pred_len
1111111121,1110201021,0.3665119707584381
1111111121,1102011221,0.24930432438850403
1111111010,2102111000,0.27861109375953674
1111111010,1111001010,0.22870279848575592
1111111111,1111111010,0.3181441128253937
1111111111,1111111121,0.29872241616249084
1112011021,0102011021,0.2159518003463745
1111011011,1100001000,0.3169165849685669
1111011011,1112011021,0.29096928238868713
1111111111,1111011011,0.2900231182575226
2111101121,2100101020,0.23235410451889038
2111101121,2011102221,0.19326463341712952
1111001201,1101001201,0.19094672799110413
1111101111,1111001201,0.22694703936576843
1111101111,2111101121,0.3025244474411011
1112211101,1102211001,0.29602333903312683
1112211101,1112211200,0.2436051070690155
1112211101,0102211000,0.31946125626564026
1111111111,1112211101,0.3584132790565491
1111111111,1111101111,0.35436567664146423
1112111121,1112011020,0.2533414363861084
1112111121,2102111221,0.2597995102405548
2111101011,2102101000,0.26338982582092285
2111101011,2111101021,0.22102397680282593
1111111111,2111101011,0.43627578020095825
1111111111,1112111121,0.348601371049881
1111001000,2101001000,0.1569715440273285
1111111111,1111001000,0.386304646730423
