parent,child,pred_len
1111101111,0111001211,0.2312014400959015
1111101111,2100101000,0.3423416316509247
1111101111,1110001211,0.21346566081047058
0111211001,0112211001,0.2924708425998688
0111211001,0101201001,0.3197091817855835
1111201001,1110201001,0.20813021063804626
1111211001,1111201001,0.30077484250068665
1111211001,0111211001,0.25236377120018005
1111111111,1111211001,0.34694573283195496
1111111111,1111101111,0.35436567664146423
1112011000,0112011000,0.16601623594760895
1112011000,2102011000,0.1761857569217682
1111011111,0111001211,0.3315044343471527
1111011111,1112011000,0.3600939214229584
1111011111,1111001201,0.32618749141693115
1111111111,1111011111,0.2547886073589325
