parent,child,pred_len
2000212011,2000212000,0.317546546459198
2000212011,2000212021,0.3190611004829407
2112110101,2112210000,0.33514490723609924
2112110101,2112000201,0.31212449073791504
2112111101,2112110101,0.23370252549648285
2112111101,2112211201,0.22247456014156342
2111111111,2112111101,0.3203326463699341
2111111111,2000212011,0.3167763352394104
2111111111,2112011221,0.2787163555622101
0112211221,0112212221,0.29171332716941833
0000010121,0000000221,0.36811771988868713
0000010121,0000010021,0.3488646447658539
0111111121,0000010121,0.21601523458957672
0111111121,0112211221,0.29920440912246704
1111111111,0111111121,0.32095402479171753
1111111111,2111111111,0.31417223811149597
