parent,child,pred_len
2110101100,2220102200,0.19618737697601318
2110101100,2100101000,0.18408609926700592
2120101101,2120100100,0.19344715774059296
2120101101,2220102101,0.25777414441108704
2110101101,2120101101,0.19897256791591644
2110101101,2110101100,0.20969414710998535
2110101101,2020100101,0.18008172512054443
1100101000,1100001000,0.13506516814231873
1101111000,1102111000,0.20061138272285461
1101111000,2100111000,0.1909814476966858
1101111000,1100101000,0.22048120200634003
1100011000,1100010000,0.15867002308368683
1100011000,1100001000,0.20476973056793213
1100011000,1100001000,0.20476973056793213
1101111000,1100011000,0.1497969776391983
1111111111,1101111000,0.33797362446784973
1111111111,2110101101,0.4126628041267395
