parent,child,pred_len
1112111111,1112111221,0.27945569157600403
1112111111,2102111000,0.3738526701927185
1112111111,1112011221,0.2546316087245941
1110001101,1110001201,0.19398802518844604
1110001101,1100001001,0.24020901322364807
1110001111,1110001221,0.23537656664848328
1110001111,1110001101,0.24852395057678223
1111111111,1110001111,0.32619965076446533
1111111111,1112111111,0.32780271768569946
2112111221,2112211221,0.2171824723482132
2112111211,2112111221,0.2568188011646271
2112111211,2112111201,0.254337877035141
2112111111,2102111201,0.25651824474334717
2112111111,2122111121,0.2618577182292938
2112111111,2122111121,0.2618577182292938
2112111111,2112111201,0.2546025812625885
2112111111,2112111211,0.23973719775676727
1111111111,2112111111,0.365287184715271
