parent,child,pred_len
2110101001,2110101000,0.18671290576457977
2110101001,2210100001,0.22518563270568848
0111111100,0112211200,0.23762711882591248
0111111100,0111011000,0.21180099248886108
1111111100,0111111100,0.20757539570331573
1111111100,2121101100,0.2706325054168701
1111111101,1111111100,0.2509721517562866
1111111101,2110101001,0.39937469363212585
2100111000,2100101000,0.20586872100830078
2100111000,2100101000,0.20586872100830078
0112111200,0112211200,0.19712482392787933
0112111200,0112011200,0.16977328062057495
1111111100,0112111200,0.2321620136499405
1111111100,2100111000,0.25189313292503357
2112111021,2122111021,0.18898093700408936
2112111021,2112112021,0.23284344375133514
2122111121,2122211121,0.20882123708724976
2112111121,2122111121,0.21216849982738495
2112111121,2112111021,0.2546350359916687
2100121000,2000120000,0.11179244518280029
2111111111,2100121000,0.30823808908462524
2111111111,2112111121,0.32317832112312317
1111111111,2111111111,0.31417223811149597
1111111111,1111111100,0.2972622513771057
2101101000,2100101000,0.13344056904315948
2101101000,2100101000,0.13344056904315948
1111111111,2101101000,0.4600219428539276
1111111111,1111111101,0.29599785804748535
