parent,child,pred_len
1111101011,2111101011,0.25483399629592896
1111101011,2101101001,0.2722932994365692
0112111200,0112211200,0.19712482392787933
0112111200,0112011200,0.16977328062057495
0122011100,0222010100,0.19955255091190338
1111101011,1111201001,0.24922247231006622
0112111100,0122011100,0.17350299656391144
0112111100,0112111200,0.18862919509410858
1212010102,1222010102,0.2623634934425354
1212010102,1202010002,0.31307321786880493
1112111101,1212010102,0.3225242495536804
1112111101,0112111100,0.26924169063568115
1111111111,2112111221,0.3671928942203522
1111111111,1111101011,0.3960522413253784
1111111111,1112111101,0.34564608335494995
