parent,child,pred_len
2111212121,2121212221,0.248750701546669
2112212221,2212212221,0.2996494472026825
2111212121,2112212221,0.306360125541687
0112211221,0112212221,0.29171332716941833
1111211121,0112211221,0.3042149841785431
1111211121,2111212121,0.3307732045650482
0112211000,0012211000,0.16481348872184753
0112211000,0112210000,0.19314023852348328
1112211000,2222212000,0.26382946968078613
1112211000,0112211000,0.1916709542274475
1111211111,2110211201,0.32520702481269836
1111211111,1111211121,0.3101975619792938
1111111111,1111211111,0.29103535413742065
1111111111,1112211000,0.40173640847206116
