parent,child,pred_len
1112011021,1112011020,0.1982254534959793
1101001000,2101001000,0.15273147821426392
1101001000,1100001000,0.13266363739967346
1111001010,1111001000,0.1647101789712906
1102211001,0102211000,0.2476186901330948
2102111000,2102101000,0.19984078407287598
2111101021,2100101020,0.17979007959365845
1111001010,1101001000,0.16610018908977509
1111001201,1101001201,0.19094672799110413
1112011021,0102011021,0.2159518003463745
1102111221,2102111221,0.253353476524353
1102111221,1102011221,0.20207834243774414
1102111001,2102111000,0.2490110993385315
1102111001,1102211001,0.228001669049263
1111101021,1110201021,0.20360493659973145
1111101021,2111101021,0.22172962129116058
1112111101,1112211200,0.24393361806869507
1112111101,1102111001,0.2848559617996216
1111001111,1111001201,0.22802811861038208
1111001111,1111001010,0.2629625201225281
1111111111,1111001111,0.3258969783782959
1111111111,1112111101,0.34564608335494995
1112111121,1102111221,0.22923040390014648
1112111121,1112011021,0.2521968483924866
1111111111,1112111121,0.348601371049881
1111101121,2011102221,0.24062176048755646
1111101121,1111101021,0.2500094175338745
1111111111,1111101121,0.37590718269348145
