parent,child,pred_len
0122211121,0122211221,0.22686119377613068
1121101111,1121001111,0.20475812256336212
2111111211,2111101201,0.3273622989654541
2111111211,2112111211,0.28530800342559814
2110101121,2110101021,0.2342744767665863
2110101121,2100101221,0.19201651215553284
2110101111,2100101000,0.28788602352142334
2110101111,2110101121,0.2522355616092682
1111101111,0111001221,0.2481333315372467
1111101111,2110101111,0.2835591435432434
2111111211,2212112221,0.3979390561580658
0122211111,0122211121,0.2961256802082062
1111111111,2111111211,0.29620784521102905
1111111111,1111101111,0.35436567664146423
1121101111,2121101100,0.27322903275489807
1111111111,1121101111,0.3407840430736542
0112111111,0112011012,0.36019548773765564
0112111111,0122211111,0.2929988503456116
1111111111,0112111111,0.35111501812934875
