parent,child,pred_len
2112011221,2102012221,0.22367259860038757
2112211021,2122211021,0.19742724299430847
2112011221,2122012221,0.21175841987133026
1100211001,1100212001,0.2729494869709015
2111211021,2110211021,0.20880573987960815
2111211021,2112211021,0.24874438345432281
2112111221,2112212221,0.2539341151714325
2112111221,2112011221,0.18769849836826324
2110111221,2110211221,0.22358731925487518
2110111221,2110011221,0.1934487223625183
1110111001,2110111001,0.2591592073440552
1110111001,1100211001,0.24049825966358185
0102111001,0102212001,0.2815524637699127
2111111221,2110111221,0.20953641831874847
2111111221,2112111221,0.24957069754600525
2111111021,2102011021,0.21817351877689362
2111111021,2111211021,0.20887260138988495
2111111121,2111111021,0.25635406374931335
2111111121,2111111221,0.20953935384750366
0122211221,0122212221,0.2644253671169281
1111111121,0122211221,0.2920553684234619
1111111121,2111111121,0.2762167751789093
1111111111,2112211200,0.3786497414112091
1111111111,1111111121,0.29872241616249084
1111111001,0102111001,0.2886452376842499
1111111001,1110111001,0.2239387184381485
1111111111,1111111001,0.33437421917915344
