parent,child,pred_len
1111111100,1111111000,0.22000473737716675
1111111101,1111111001,0.28464582562446594
1111111101,1111111100,0.2509721517562866
1111111111,0111111111,0.3010425865650177
1111111111,1111111101,0.29599785804748535
1102011011,1102010010,0.23109973967075348
1102011011,0102001011,0.31157588958740234
1111111111,1111111021,0.3372827172279358
1111011011,1111000011,0.3035665452480316
1111011011,1102011011,0.2741716802120209
1111011011,2100000000,0.3618585467338562
1111111111,2110111211,0.2964950501918793
1111111111,1111011011,0.2900231182575226
