parent,child,pred_len
1111001211,0111001211,0.23204796016216278
1111001211,1111001201,0.22778262197971344
1111201001,1110201001,0.20813021063804626
1111201001,0101201001,0.2273135483264923
1112011000,0112011000,0.16601623594760895
1112011000,2102011000,0.1761857569217682
1111111000,2100101000,0.2563907504081726
1111111000,1112011000,0.18436573445796967
1111211001,0112211001,0.29778897762298584
1111211001,1111201001,0.30077484250068665
1111111001,1111211001,0.23357008397579193
1111111001,1111111000,0.22475360333919525
1111001211,1110001211,0.2142653614282608
1111111111,1111001211,0.30756279826164246
1111111111,1111111001,0.33437421917915344
