parent,child,pred_len
2112111221,2102111221,0.2094791829586029
2100101100,2100101000,0.17926938831806183
1110101101,1110001201,0.19302800297737122
1110101101,2100101100,0.2617217004299164
1111121101,1101021101,0.18703745305538177
1111121101,2121121101,0.2232554703950882
1111111101,1111121101,0.24547509849071503
1111111101,1110101101,0.3204543888568878
2112111221,2102211221,0.21889926493167877
1111111111,2112111221,0.3671928942203522
1111111111,1111111101,0.29599785804748535
1111111111,0001200201,0.3640666902065277
