parent,child,pred_len
1111111111,1111110111,0.28673073649406433
1111111111,2111111111,0.31417223811149597
1112111111,1112111121,0.2968326210975647
1111111001,1112111001,0.2657994329929352
1111111111,1112111111,0.32780271768569946
1111111001,2110111001,0.25403478741645813
1111111111,1110111121,0.2990110516548157
1111111001,1111102001,0.3332812488079071
1111111201,1111110201,0.2403785139322281
1111111201,1111112201,0.2726530432701111
1111111101,1111111201,0.23429232835769653
1111111101,1111111001,0.28464582562446594
1111111111,2110111211,0.2964950501918793
1111111111,1111111101,0.29599785804748535
2100001001,2100002000,0.19620782136917114
2100001001,2100000001,0.1699998527765274
1111111111,2100001001,0.42755478620529175
