parent,child,pred_len
2112011211,2112000201,0.30684685707092285
2112011211,2112011221,0.23445665836334229
0112211221,0112212221,0.29171332716941833
1112111211,0112211221,0.3124725818634033
1112111211,2112011211,0.2684006690979004
2112211101,2112210000,0.2790243923664093
2112211101,2112211201,0.22216647863388062
1112111111,2112211101,0.34212467074394226
1112111111,1112111211,0.2611287236213684
0000010121,0000000221,0.36811771988868713
0000010121,0000010021,0.3488646447658539
1111111111,0000010121,0.2713255286216736
1111111111,1112111111,0.32780271768569946
2000212011,2000212000,0.317546546459198
2000212011,2000212021,0.3190611004829407
1111111111,2000212011,0.38013750314712524
