parent,child,pred_len
1110210001,2110210001,0.33212020993232727
1110210001,0110210001,0.31858891248703003
1212211121,2212211221,0.20936612784862518
1212211121,0212211021,0.24458496272563934
0111211221,0110211221,0.2533007264137268
1110210011,0100210021,0.37658002972602844
1110210011,1110210001,0.34723910689353943
1110211011,2220211021,0.35363703966140747
1110211011,1110210011,0.27415910363197327
1111211121,0111211221,0.25816991925239563
1111211121,1212211121,0.34531107544898987
1111211111,1111211121,0.3101975619792938
1111211111,1110211011,0.3289797306060791
0100000101,0000000101,0.24158471822738647
1111111111,0100000101,0.3783802390098572
1111111111,1111211111,0.29103535413742065
