parent,child,pred_len
2112111000,2112101000,0.20343555510044098
2111101011,2111101021,0.22102397680282593
2112111001,2112111000,0.20404137670993805
2110101021,2100101021,0.1828785240650177
2101101000,2100101000,0.13344056904315948
2111101001,2110101001,0.18176470696926117
1112211011,0112210011,0.28763386607170105
2110101021,2000100021,0.16520056128501892
1111101011,1111101021,0.24127565324306488
1111101011,2111101011,0.25483399629592896
2111101001,2101101000,0.18396899104118347
2112111001,2102111000,0.20568157732486725
2112111211,2112111221,0.2568188011646271
1111011211,1112011201,0.30045947432518005
1111011211,1111001211,0.30857670307159424
1111101011,2110101021,0.27315574884414673
1111111011,2102110021,0.3637339472770691
1111111011,1111101011,0.3219890296459198
2111111001,2112111001,0.24415172636508942
2111111001,2111101001,0.2666248679161072
1111111211,1111201221,0.36885932087898254
1111111211,1111011211,0.23878252506256104
1112111111,1122111121,0.2844844460487366
1112111111,2112111211,0.2943273186683655
1111111011,2111111001,0.3003734350204468
1111001010,1101001020,0.1679142415523529
1111001010,1111001000,0.1647101789712906
1111111111,1112111111,0.32780271768569946
1111111111,1111111211,0.26287615299224854
1112111011,1112011011,0.22670458257198334
1112111011,1112211011,0.26035189628601074
1111111111,1112111011,0.36814627051353455
1111111011,1111001010,0.2961949110031128
1111111111,1111111011,0.31683096289634705
